bus_id,stop_id,stop_name,arrival_time,departure_time,traffic_delay,signal_delay,total_delay,previous_delay,passengers,dwell_time,congestion_level,traffic_factor,distance_to_next_stop,num_signals,bus_frequency_per_hour,headway,headway_change_rate,demand_level,bunching_label,passenger_load,bus_capacity,waiting_passengers,boarding_time,overcrowding_flag,passenger_wait_time
B5,S5,KR Puram,393.47,401.22,3.78,2.93,6.71,10.59,54,7.75,Medium,1.8,3.0,3,7.0,10.430000000000009,4.339999999999975,Medium,0,47,60,9,0.45,False,6.115000000000005
B6,S5,KR Puram,404.1,413.72,4.58,3.66,8.25,7.4,69,9.62,Medium,1.8,3.0,3,7.0,10.629999999999995,0.1999999999999886,High,0,56,60,25,1.25,False,7.814999999999998
B1,S5,KR Puram,458.75,467.07,2.61,2.25,4.85,4.1,64,8.32,Medium,1.8,3.0,3,7.0,54.64999999999998,44.01999999999998,High,0,39,60,16,0.8,False,28.92499999999999
B2,S5,KR Puram,465.59,474.03,2.43,1.71,4.13,4.76,60,8.44,Medium,1.8,3.0,3,7.0,6.839999999999975,-47.81,Medium,1,33,60,29,1.4500000000000002,False,6.319999999999988
B3,S5,KR Puram,481.55,489.46,11.88,1.7,13.58,4.28,60,7.91,Medium,1.8,3.0,3,7.0,15.960000000000036,9.12000000000006,Medium,0,41,60,29,1.4500000000000002,False,10.88000000000002
B5,S5,KR Puram,490.01,499.45,3.57,4.45,8.03,5.74,67,9.44,Medium,1.8,3.0,3,7.0,8.45999999999998,-7.500000000000057,High,0,11,60,35,1.75,False,7.72999999999999
B4,S5,KR Puram,492.52,498.8,7.74,3.92,11.65,5.52,41,6.28,Medium,1.8,3.0,3,7.0,2.509999999999991,-5.949999999999989,Medium,2,26,60,42,2.1,False,5.454999999999996
B6,S5,KR Puram,503.91,513.88,4.44,1.65,6.1,5.41,71,9.98,Medium,1.8,3.0,3,7.0,11.390000000000043,8.880000000000052,High,0,26,60,28,1.4,False,8.495000000000022
B1,S6,Marathahalli,88.31,92.15,1.38,2.95,4.32,4.1,24,3.84,Low,1.0,2.2,2,7.0,10.0,0.0,Low,0,33,60,6,0.3,False,5.6
B2,S6,Marathahalli,96.65,103.45,1.27,2.21,3.49,4.86,50,6.8,Low,1.0,2.2,2,7.0,8.340000000000003,-1.6599999999999966,Medium,0,64,60,48,2.4000000000000004,True,8.970000000000002
B3,S6,Marathahalli,105.97,110.1,1.72,1.5,3.22,4.89,24,4.14,Low,1.0,2.2,2,7.0,9.319999999999991,0.9799999999999898,Low,0,21,60,30,1.5,False,7.659999999999996
B4,S6,Marathahalli,116.62,118.85,3.01,2.22,5.23,5.08,11,2.23,Low,1.0,2.2,2,7.0,10.650000000000006,1.3300000000000125,Low,0,44,60,5,0.25,False,5.825000000000003
B5,S6,Marathahalli,122.79,129.67,1.88,2.85,4.73,6.93,51,6.88,Low,1.0,2.2,2,7.0,6.170000000000002,-4.480000000000004,Medium,1,21,60,25,1.25,False,5.585000000000001
B6,S6,Marathahalli,130.39,138.98,4.7,2.95,7.65,4.53,60,8.59,Low,1.0,2.2,2,7.0,7.59999999999998,1.4299999999999784,Medium,0,19,60,42,2.1,False,7.99999999999999
B1,S6,Marathahalli,278.23,286.12,3.76,1.27,5.03,5.23,57,7.89,High,3.0,2.2,2,7.0,147.84000000000003,140.24000000000007,Medium,0,15,60,16,0.8,False,75.52000000000001
B2,S6,Marathahalli,304.59,309.81,2.87,2.95,5.82,8.13,39,5.22,High,3.0,2.2,2,7.0,26.35999999999996,-121.48000000000008,Medium,0,66,60,31,1.55,True,16.27999999999998
B4,S6,Marathahalli,313.66,317.81,6.55,1.21,7.76,6.08,26,4.15,High,3.0,2.2,2,7.0,9.07000000000005,-17.289999999999907,Low,0,46,60,14,0.7000000000000001,False,5.935000000000025
B5,S6,Marathahalli,315.99,318.9,2.77,1.17,3.94,8.42,17,2.91,High,3.0,2.2,2,7.0,2.329999999999984,-6.740000000000066,Low,2,67,60,25,1.25,True,3.664999999999992
B3,S6,Marathahalli,333.73,340.09,5.7,2.28,7.99,30.45,41,6.36,High,3.0,2.2,2,7.0,17.74000000000001,15.410000000000023,Medium,0,12,60,18,0.9,False,10.670000000000003
B6,S6,Marathahalli,336.39,340.3,8.94,2.94,11.88,10.14,27,3.91,High,3.0,2.2,2,7.0,2.659999999999968,-15.08000000000004,Low,2,17,60,39,1.95,False,5.229999999999984
B3,S6,Marathahalli,392.76,397.07,2.59,1.7,4.28,4.25,31,4.31,Medium,1.8,2.2,2,7.0,56.370000000000005,53.71000000000004,Medium,0,43,60,18,0.9,False,29.985000000000003
B2,S6,Marathahalli,392.77,399.53,2.36,1.43,3.79,4.74,47,6.76,Medium,1.8,2.2,2,7.0,0.0099999999999909,-56.360000000000014,Medium,2,67,60,16,0.8,True,1.6049999999999955
B1,S6,Marathahalli,396.29,405.79,2.59,2.5,5.09,14.32,68,9.5,Medium,1.8,2.2,2,7.0,3.5200000000000387,3.510000000000048,High,1,12,60,44,2.2,False,6.16000000000002
B4,S6,Marathahalli,401.9,408.99,4.37,1.65,6.03,5.42,53,7.09,Medium,1.8,2.2,2,7.0,5.609999999999957,2.089999999999918,Medium,1,59,60,17,0.8500000000000001,False,4.504999999999979
B5,S6,Marathahalli,419.59,429.76,8.0,1.37,9.37,6.71,77,10.17,Medium,1.8,2.2,2,7.0,17.689999999999998,12.08000000000004,High,0,22,60,9,0.45,False,9.745
B6,S6,Marathahalli,426.98,431.04,2.98,1.28,4.26,8.25,23,4.06,Medium,1.8,2.2,2,7.0,7.390000000000043,-10.299999999999956,Low,0,47,60,38,1.9,False,7.495000000000022
B1,S6,Marathahalli,479.62,489.89,2.14,1.41,3.55,4.85,75,10.26,Medium,1.8,2.2,2,7.0,52.63999999999999,45.24999999999994,High,0,13,60,6,0.3,False,26.92
B2,S6,Marathahalli,492.18,495.53,6.29,2.87,9.16,4.13,20,3.35,Medium,1.8,2.2,2,7.0,12.560000000000002,-40.079999999999984,Low,0,30,60,16,0.8,False,7.880000000000001
B3,S6,Marathahalli,504.63,510.52,3.38,2.8,6.17,13.58,41,5.89,Medium,1.8,2.2,2,7.0,12.449999999999989,-0.1100000000000136,Medium,0,13,60,42,2.1,False,10.424999999999994
B5,S6,Marathahalli,513.82,519.86,2.99,2.38,5.37,8.03,46,6.04,Medium,1.8,2.2,2,7.0,9.190000000000056,-3.259999999999934,Medium,0,19,60,16,0.8,False,6.195000000000029
B4,S6,Marathahalli,514.55,525.23,4.09,2.66,6.75,11.65,77,10.68,Medium,1.8,2.2,2,7.0,0.7299999999999045,-8.46000000000015,High,2,16,60,22,1.1,False,2.5649999999999524
B6,S6,Marathahalli,525.73,530.9,1.53,1.31,2.84,6.1,35,5.17,Medium,1.8,2.2,2,7.0,11.180000000000064,10.45000000000016,Medium,0,48,60,33,1.65,False,8.890000000000033
B1,S7,Bellandur,99.51,109.23,1.33,2.03,3.36,4.32,73,9.73,Low,1.0,2.0,2,7.0,10.0,0.0,High,0,59,60,35,1.75,False,8.5
B2,S7,Bellandur,109.75,119.7,0.71,1.59,2.3,3.49,72,9.96,Low,1.0,2.0,2,7.0,10.239999999999997,0.2399999999999948,High,0,66,60,15,0.75,True,6.619999999999998
B3,S7,Bellandur,118.18,125.46,1.22,2.86,4.08,3.22,54,7.28,Low,1.0,2.0,2,7.0,8.430000000000007,-1.809999999999988,Medium,0,41,60,16,0.8,False,5.815000000000003
B4,S7,Bellandur,126.87,129.22,1.75,2.27,4.02,5.23,11,2.35,Low,1.0,2.0,2,7.0,8.689999999999998,0.2599999999999909,Low,0,15,60,17,0.8500000000000001,False,6.044999999999999
B5,S7,Bellandur,152.99,162.03,9.21,2.11,11.32,4.73,69,9.04,High,3.0,2.0,2,7.0,26.120000000000005,17.430000000000007,High,0,37,60,36,1.8,False,16.660000000000004
B6,S7,Bellandur,163.0,168.6,10.01,2.01,12.01,7.65,37,5.61,High,3.0,2.0,2,7.0,10.009999999999993,-16.110000000000014,Medium,0,18,60,39,1.95,False,8.904999999999998
B1,S7,Bellandur,303.55,308.92,3.92,1.51,5.43,5.03,33,5.37,High,3.0,2.0,2,7.0,140.55,130.54000000000002,Medium,0,17,60,44,2.2,False,74.67500000000001
B2,S7,Bellandur,327.14,337.0,2.84,2.49,5.33,5.82,71,9.86,High,3.0,2.0,2,7.0,23.58999999999997,-116.96000000000004,High,0,41,60,13,0.65,False,13.094999999999986
B4,S7,Bellandur,333.01,337.26,1.6,1.6,3.2,7.76,28,4.25,High,3.0,2.0,2,7.0,5.8700000000000045,-17.71999999999997,Low,1,56,60,49,2.45,False,7.835000000000003
B5,S7,Bellandur,343.53,351.27,9.74,2.89,12.63,3.94,54,7.73,High,3.0,2.0,2,7.0,10.519999999999982,4.649999999999977,Medium,0,17,60,11,0.55,False,6.359999999999991
B3,S7,Bellandur,356.49,362.85,2.12,2.29,4.4,7.99,42,6.35,High,3.0,2.0,2,7.0,12.960000000000036,2.4400000000000546,Medium,0,33,60,8,0.4,False,7.280000000000018
B6,S7,Bellandur,359.14,367.78,3.85,2.99,6.84,11.88,63,8.64,High,3.0,2.0,2,7.0,2.6499999999999773,-10.31000000000006,High,2,21,60,11,0.55,False,2.4249999999999887
B3,S7,Bellandur,408.79,414.58,3.11,1.41,4.52,4.28,43,5.79,Medium,1.8,2.0,2,7.0,49.650000000000034,47.00000000000006,Medium,0,63,60,35,1.75,True,28.325000000000017
B2,S7,Bellandur,412.37,420.98,3.37,2.27,5.64,3.79,60,8.6,Medium,1.8,2.0,2,7.0,3.579999999999984,-46.07000000000005,Medium,1,52,60,46,2.3000000000000003,False,6.389999999999993
B1,S7,Bellandur,417.92,419.63,3.1,1.83,4.93,5.09,10,1.71,Medium,1.8,2.0,2,7.0,5.550000000000011,1.9700000000000275,Low,1,51,60,34,1.7000000000000002,False,6.175000000000006
B4,S7,Bellandur,420.65,424.48,2.75,1.71,4.46,6.03,27,3.83,Medium,1.8,2.0,2,7.0,2.7299999999999613,-2.82000000000005,Low,2,10,60,26,1.3,False,3.9649999999999808
B5,S7,Bellandur,439.64,443.19,1.45,1.23,2.68,9.37,23,3.55,Medium,1.8,2.0,2,7.0,18.99000000000001,16.260000000000048,Low,0,42,60,14,0.7000000000000001,False,10.895000000000003
B6,S7,Bellandur,442.34,447.95,2.63,1.47,4.1,4.26,35,5.61,Medium,1.8,2.0,2,7.0,2.6999999999999886,-16.29000000000002,Medium,2,51,60,28,1.4,False,4.149999999999995
B1,S7,Bellandur,502.49,508.16,2.76,2.64,5.4,3.55,40,5.68,Medium,1.8,2.0,2,7.0,60.150000000000034,57.450000000000045,Medium,0,14,60,7,0.35,False,30.775000000000016
B2,S7,Bellandur,516.2,524.48,11.67,1.8,13.47,9.16,62,8.28,Medium,1.8,2.0,2,7.0,13.710000000000036,-46.44,High,0,61,60,33,1.65,True,10.15500000000002
B3,S7,Bellandur,521.99,525.92,1.6,2.67,4.27,6.17,28,3.93,Medium,1.8,2.0,2,7.0,5.789999999999964,-7.920000000000073,Low,1,32,60,47,2.35,False,7.594999999999982
B5,S7,Bellandur,530.62,535.7,1.45,2.11,3.56,5.37,34,5.08,Medium,1.8,2.0,2,7.0,8.629999999999995,2.840000000000032,Medium,0,28,60,10,0.5,False,5.314999999999998
B4,S7,Bellandur,536.94,539.99,2.86,1.65,4.51,6.75,16,3.05,Medium,1.8,2.0,2,7.0,6.32000000000005,-2.309999999999945,Low,1,57,60,43,2.15,False,7.460000000000025
B6,S7,Bellandur,541.67,551.26,1.74,1.83,3.57,2.84,70,9.59,Medium,1.8,2.0,2,7.0,4.7299999999999045,-1.5900000000001455,High,1,60,60,32,1.6,False,5.564999999999952
B1,S8,Silk Board,123.13,125.72,2.46,5.44,7.9,3.36,16,2.59,Low,1.0,3.5,4,7.0,10.0,0.0,Low,0,23,60,5,0.25,False,5.5
B2,S8,Silk Board,131.45,138.02,0.92,4.83,5.75,2.3,44,6.57,Low,1.0,3.5,4,7.0,8.319999999999993,-1.6800000000000068,Medium,0,18,60,19,0.95,False,6.059999999999997
B3,S8,Silk Board,150.13,155.87,4.25,2.42,6.68,4.08,37,5.74,High,3.0,3.5,4,7.0,18.680000000000007,10.360000000000014,Medium,0,18,60,15,0.75,False,10.840000000000003
B4,S8,Silk Board,155.85,166.08,4.84,3.79,8.64,4.02,79,10.22,High,3.0,3.5,4,7.0,5.719999999999999,-12.960000000000008,High,1,27,60,26,1.3,False,5.459999999999999
B5,S8,Silk Board,193.13,196.7,7.11,5.99,13.1,11.32,21,3.58,High,3.0,3.5,4,7.0,37.28,31.56,Low,0,48,60,19,0.95,False,20.54
B6,S8,Silk Board,199.21,208.61,7.15,5.46,12.61,12.01,70,9.4,High,3.0,3.5,4,7.0,6.0800000000000125,-31.19999999999999,High,1,40,60,47,2.35,False,7.740000000000006
B1,S8,Silk Board,333.31,342.36,2.35,4.05,6.39,5.43,66,9.05,High,3.0,3.5,4,7.0,134.1,128.01999999999998,High,0,44,60,7,0.35,False,67.75
B2,S8,Silk Board,361.8,363.68,2.02,4.78,6.8,5.33,10,1.87,High,3.0,3.5,4,7.0,28.49000000000001,-105.61,Low,0,10,60,12,0.6000000000000001,False,15.445000000000004
B4,S8,Silk Board,362.56,366.51,5.26,2.04,7.3,3.2,28,3.95,High,3.0,3.5,4,7.0,0.7599999999999909,-27.73000000000001,Low,2,48,60,46,2.3000000000000003,False,4.979999999999996
B5,S8,Silk Board,377.08,382.86,4.31,3.51,7.81,12.63,40,5.78,High,3.0,3.5,4,7.0,14.519999999999982,13.759999999999993,Medium,0,55,60,24,1.2000000000000002,False,9.659999999999991
B3,S8,Silk Board,385.15,388.56,6.22,5.28,11.5,4.4,21,3.41,Medium,1.8,3.5,4,7.0,8.069999999999993,-6.449999999999989,Low,0,55,60,36,1.8,False,7.634999999999996
B6,S8,Silk Board,386.21,395.54,2.02,5.6,7.63,6.84,66,9.34,Medium,1.8,3.5,4,7.0,1.0600000000000025,-7.009999999999991,High,2,22,60,20,1.0,False,2.530000000000001
B3,S8,Silk Board,430.65,435.51,1.95,3.32,5.27,4.52,36,4.86,Medium,1.8,3.5,4,7.0,44.44,43.38,Medium,0,31,60,47,2.35,False,26.92
B1,S8,Silk Board,438.82,449.68,6.09,2.3,8.39,4.93,78,10.86,Medium,1.8,3.5,4,7.0,8.170000000000016,-36.26999999999998,High,0,66,60,33,1.65,True,7.385000000000009
B2,S8,Silk Board,438.87,445.46,3.7,3.39,7.09,5.64,47,6.59,Medium,1.8,3.5,4,7.0,0.0500000000000113,-8.120000000000005,Medium,2,52,60,41,2.0500000000000003,False,4.125000000000006
B4,S8,Silk Board,440.57,446.79,1.14,4.15,5.29,4.46,43,6.22,Medium,1.8,3.5,4,7.0,1.6999999999999886,1.6499999999999773,Medium,2,14,60,28,1.4,False,3.6499999999999946
B5,S8,Silk Board,461.68,465.51,3.36,4.32,7.68,2.68,20,3.83,Medium,1.8,3.5,4,7.0,21.110000000000014,19.410000000000025,Low,0,42,60,10,0.5,False,11.555000000000009
B6,S8,Silk Board,466.14,473.15,4.13,3.26,7.39,4.1,51,7.01,Medium,1.8,3.5,4,7.0,4.45999999999998,-16.650000000000034,Medium,1,47,60,44,2.2,False,6.62999999999999
B1,S8,Silk Board,527.76,535.97,4.96,3.83,8.79,5.4,61,8.22,Medium,1.8,3.5,4,7.0,61.620000000000005,57.160000000000025,High,0,63,60,39,1.95,True,34.71
B2,S8,Silk Board,544.75,549.79,4.26,5.21,9.47,13.47,35,5.03,Medium,1.8,3.5,4,7.0,16.99000000000001,-44.63,Medium,0,47,60,25,1.25,False,10.995000000000005
B3,S8,Silk Board,548.65,556.39,6.82,5.1,11.93,4.27,56,7.75,Medium,1.8,3.5,4,7.0,3.899999999999977,-13.090000000000032,Medium,1,53,60,47,2.35,False,6.649999999999989
B5,S8,Silk Board,555.7,561.42,4.32,4.88,9.2,3.56,36,5.72,Medium,1.8,3.5,4,7.0,7.050000000000068,3.150000000000091,Medium,0,28,60,14,0.7000000000000001,False,4.9250000000000345
B4,S8,Silk Board,557.67,561.65,1.93,4.94,6.88,4.51,28,3.98,Medium,1.8,3.5,4,7.0,1.9699999999999136,-5.080000000000155,Low,2,51,60,8,0.4,False,1.7849999999999568
B6,S8,Silk Board,567.48,573.82,1.69,3.74,5.43,3.57,48,6.34,Medium,1.8,3.5,4,7.0,9.81000000000006,7.8400000000001455,Medium,0,54,60,6,0.3,False,5.505000000000029
B1,S9,HSR Layout,147.14,156.04,4.05,2.37,6.42,7.9,69,8.9,High,3.0,2.5,2,7.0,10.0,0.0,High,0,31,60,7,0.35,False,5.7
B2,S9,HSR Layout,163.07,168.88,7.75,2.3,10.05,5.75,37,5.8,High,3.0,2.5,2,7.0,15.930000000000009,5.930000000000007,Medium,0,11,60,18,0.9,False,9.765000000000004
B3,S9,HSR Layout,184.52,193.65,10.85,2.79,13.65,6.68,71,9.13,High,3.0,2.5,2,7.0,21.450000000000017,5.52000000000001,High,0,34,60,24,1.2000000000000002,False,13.125000000000009
B4,S9,HSR Layout,192.23,198.74,9.68,1.48,11.15,8.64,47,6.51,High,3.0,2.5,2,7.0,7.7099999999999795,-13.740000000000038,Medium,0,64,60,11,0.55,True,4.954999999999989
B5,S9,HSR Layout,218.34,222.93,5.08,1.56,6.64,13.1,28,4.59,High,3.0,2.5,2,7.0,26.110000000000014,18.40000000000004,Low,0,37,60,15,0.75,False,14.555000000000009
B6,S9,HSR Layout,236.16,243.96,11.46,1.09,12.54,12.61,53,7.8,High,3.0,2.5,2,7.0,17.819999999999993,-8.29000000000002,Medium,0,39,60,42,2.1,False,13.109999999999996
B1,S9,HSR Layout,364.27,368.03,4.14,2.77,6.91,6.39,24,3.76,High,3.0,2.5,2,7.0,128.11,110.29,Low,0,43,60,11,0.55,False,65.155
B2,S9,HSR Layout,377.36,384.89,2.59,2.1,4.68,6.8,57,7.52,Medium,1.8,2.5,2,7.0,13.090000000000032,-115.01999999999995,Medium,0,64,60,19,0.95,True,8.445000000000016
B4,S9,HSR Layout,382.27,386.22,3.86,2.9,6.76,7.3,25,3.95,Medium,1.8,2.5,2,7.0,4.909999999999968,-8.180000000000064,Low,1,34,60,27,1.35,False,5.154999999999984
B5,S9,HSR Layout,400.23,404.2,6.87,1.5,8.37,7.81,28,3.97,Medium,1.8,2.5,2,7.0,17.960000000000036,13.050000000000068,Low,0,48,60,16,0.8,False,10.580000000000018
B3,S9,HSR Layout,402.47,405.4,3.77,1.14,4.92,11.5,17,2.93,Medium,1.8,2.5,2,7.0,2.240000000000009,-15.720000000000027,Low,2,65,60,5,0.25,True,1.6200000000000043
B6,S9,HSR Layout,408.33,414.69,2.12,1.67,3.79,7.63,45,6.36,Medium,1.8,2.5,2,7.0,5.859999999999957,3.619999999999948,Medium,1,36,60,44,2.2,False,7.329999999999979
B3,S9,HSR Layout,449.92,459.43,4.24,1.16,5.41,5.27,72,9.52,Medium,1.8,2.5,2,7.0,41.59000000000003,35.730000000000075,High,0,47,60,12,0.6000000000000001,False,21.99500000000001
B2,S9,HSR Layout,459.38,462.36,2.88,2.05,4.92,7.09,14,2.98,Medium,1.8,2.5,2,7.0,9.45999999999998,-32.13000000000005,Low,0,61,60,10,0.5,True,5.72999999999999
B4,S9,HSR Layout,464.42,467.62,6.87,1.76,8.63,5.29,15,3.2,Medium,1.8,2.5,2,7.0,5.0400000000000205,-4.419999999999959,Low,1,67,60,21,1.05,True,4.62000000000001
B1,S9,HSR Layout,464.51,471.29,3.29,2.54,5.83,8.39,46,6.78,Medium,1.8,2.5,2,7.0,0.0899999999999749,-4.9500000000000455,Medium,2,30,60,31,1.55,False,3.144999999999988
B5,S9,HSR Layout,481.34,484.67,5.1,1.74,6.84,7.68,19,3.33,Medium,1.8,2.5,2,7.0,16.829999999999984,16.74000000000001,Low,0,31,60,33,1.65,False,11.714999999999993
B6,S9,HSR Layout,486.8,495.12,2.89,1.75,4.65,7.39,60,8.32,Medium,1.8,2.5,2,7.0,5.460000000000036,-11.369999999999948,Medium,1,10,60,8,0.4,False,3.530000000000018
B1,S9,HSR Layout,549.06,556.76,2.63,1.46,4.08,8.79,54,7.7,Medium,1.8,2.5,2,7.0,62.259999999999934,56.7999999999999,Medium,0,11,60,40,2.0,False,35.12999999999997
B2,S9,HSR Layout,566.65,568.93,5.02,2.84,7.86,9.47,11,2.29,Medium,1.8,2.5,2,7.0,17.590000000000032,-44.6699999999999,Low,0,50,60,49,2.45,False,13.695000000000016
B3,S9,HSR Layout,568.91,576.77,1.52,1.99,3.52,11.93,60,7.86,Medium,1.8,2.5,2,7.0,2.259999999999991,-15.33000000000004,Medium,2,24,60,23,1.15,False,3.429999999999996
B5,S9,HSR Layout,576.35,584.46,3.73,2.2,5.93,9.2,62,8.12,Medium,1.8,2.5,2,7.0,7.440000000000055,5.180000000000064,High,0,57,60,19,0.95,False,5.620000000000028
B4,S9,HSR Layout,576.93,579.45,3.87,2.41,6.28,6.88,10,2.52,Medium,1.8,2.5,2,7.0,0.5799999999999272,-6.860000000000127,Low,2,21,60,23,1.15,False,2.589999999999964
B6,S9,HSR Layout,588.24,595.84,2.81,2.61,5.43,5.43,58,7.6,Medium,1.8,2.5,2,7.0,11.31000000000006,10.730000000000132,Medium,0,23,60,10,0.5,False,6.65500000000003
B7,S4,Koramangala,11.006087391969828,23.14207039551583,0.61,4.499605483637086,5.0622949826881,10.161427209183215,25,7.254731223695746,Low,1.963891822594393,4.329770563201687,0,5.090949803242603,6.017449608387772,-1.9575775704046228,Medium,0,21,60,27,2.2993743727186495,False,14.632577263780428
B3,S4,Electronics City,35.54487413172255,38.14872949708252,3.0348496075202407,0.7725825093524001,3.9952811260454766,1.9808210064017613,32,8.585921664060361,Low,1.0770725907465788,1.9641018641040469,2,7.659979946695725,13.165144029097808,-3.266353464922279,Low,0,15,60,41,2.8403060953001487,False,3.5879623773573783
B2,S2,Electronics City,56.36993649385135,70.00269204941078,6.806650337044632,2.269392075907906,9.018218271758418,11.835223471044728,38,8.16909542941273,Medium,1.9583063687169655,3.4281369907467387,1,5.777641034224494,5.817936329693028,-4.843635932588061,Low,1,28,60,34,3.780532256184443,True,2.036625124277265
B7,S2,Shivajinagar,54.89758053262685,67.94808204389423,7.289442979216277,1.0608357724807276,8.294284841443533,11.29141577943721,68,9.272214194333582,Medium,1.864655291091592,2.888859700647797,0,8.27946872333797,12.368635534785872,0.6127719756949626,High,0,35,60,13,1.4077364105092829,True,7.6551831245495645
B4,S5,Koramangala,32.39046547810039,37.03026139965239,4.857416564819452,2.763726313136453,7.973633533622266,19.011580765674005,51,4.848623239923666,Medium,1.8599363107026419,2.297380084021096,0,6.137787028461849,13.975112857003294,-2.278677506153647,High,0,32,60,30,0.5312845873903582,False,6.843754044082906
B5,S1,Whitefield,16.16474002791129,21.338371817132355,5.26265405749855,1.5285598115137617,6.50629969481311,16.994205961428037,31,5.961465319571127,Medium,1.9549367539305336,2.0071291833014566,1,5.805269858900618,7.1332454381521435,-4.6311305264546725,Low,1,30,60,25,2.0528206161200737,True,10.529876321766736
B5,S4,Marathahalli,59.13902724663604,64.28574577628555,8.114379147587991,2.926545689637574,11.43644081074709,11.198996391301261,26,9.684167996021436,High,1.7797182478632607,4.193380499938204,0,7.049192660444312,11.6539408746997,3.583588048137198,High,0,63,60,38,2.068996942812782,False,14.167325702854455
B8,S2,Shivajinagar,40.54140702235684,52.09921657248688,6.376568461387321,2.308196435638256,7.963023221177457,21.186634960057752,31,5.059413516990286,Low,1.4199630695252172,2.043316699321636,3,9.792516107732762,10.141227989678073,3.8263634318933963,High,0,61,60,15,4.536996169786597,True,11.918257642006735
B8,S4,Whitefield,56.13809965325685,68.34752811773812,7.180289901266292,4.099964167708994,11.563701104368828,29.648063829199412,41,3.9487999875015665,Medium,1.630274237231232,3.607845038010402,0,8.273075328085216,6.6097399624648006,-1.7460030184073227,High,1,18,60,32,2.78966334577442,True,4.506465460478178
B6,S5,Whitefield,53.522793310626795,63.72759544859122,0.61,2.0901337851463198,3.426900823724978,17.566723286872634,16,6.2300333061489335,Low,1.3990320558617029,3.2880167968367324,3,4.2616226305266025,14.940055618770751,-0.3005548600905703,Medium,1,36,60,36,4.849946685696513,True,12.942132376543041
B5,S1,Whitefield,10.16956480116555,19.407981213124103,4.978459566128238,2.5115656196797844,7.048096467707456,18.726970052989717,47,8.849788612796425,Low,1.8184037539096094,1.5464853257681153,2,7.316919861447446,7.261611580125783,-0.8021914355372353,Medium,1,39,60,27,2.756823326092398,True,10.099495030888711
B3,S4,Marathahalli,5.63891639045214,15.156558223402401,7.238232705026799,2.030551672867983,9.00145300696975,16.52352912684571,58,2.4437338158821076,Medium,1.100301632619037,1.1553389377176928,1,7.222494563179932,7.593163659756449,3.2786900378758865,Low,0,31,60,32,2.3510925727550536,True,2.936943293849219
B2,S4,Marathahalli,19.37738837647476,31.71480890846791,2.9808212678154202,0.5,3.0949117289370425,5.276812046157254,77,5.173411752663705,Medium,0.9126479480975501,1.7314639884292293,3,7.829623563060102,9.683658831692235,1.571113285001669,Low,0,26,60,6,2.1018770539306773,True,1.2015088408165822
B5,S1,Electronics City,10.519816193360311,12.742910517173065,2.852313210730769,2.866734230961994,6.018995758548266,10.544966577172254,86,5.117124635784827,Medium,1.53902011766266,3.540374603470575,0,6.247675687758827,10.8844590728566,0.03136258580087681,Low,0,55,60,47,4.747512220523407,True,13.140785069770052
B4,S4,Marathahalli,34.402022500316,38.072527092356836,5.974681627390883,2.6040886332058553,9.147278969913467,19.837711303069643,53,4.707906572672632,High,1.252710899873571,1.1558525292409345,2,6.019325289332359,11.212948989188163,-1.1460337903443496,Medium,0,22,60,18,1.0317417242974531,True,9.805199854918376
B8,S4,Shivajinagar,48.208855823090914,53.8753052665179,7.166073798541872,2.6999395460194675,9.510949365597597,24.56811781068819,43,6.594360548009102,Medium,1.1000197390593256,3.3221760493756394,3,7.371200152862642,6.624565457693742,1.7984477990024583,High,1,61,60,27,1.940223204637753,True,6.448823502278284
B9,S3,Electronics City,21.294311427763237,35.73272293440717,3.7708921919992937,4.367241509977063,7.71150373095737,2.792391284020749,44,9.008416017037979,Low,1.702849435325216,4.166316174903394,3,4.547236618292143,9.438623351728396,-4.424412399833557,High,0,70,60,31,3.6762416774541253,True,10.632420142450547
B10,S4,Shivajinagar,6.067360567367414,9.160749046862382,9.836442193406143,1.5849513069401866,11.523304864110063,25.025638805391345,35,6.869596729749025,Low,1.0798736869094334,3.3252216689071292,3,9.2821598118305,6.6035371305028665,4.076937063485463,Low,1,25,60,23,3.9971611216734657,False,6.939108129457668
B10,S3,Whitefield,15.220930432388325,22.48855756054675,9.561105307915037,2.6092782453329324,12.494162607754827,22.661244953923422,55,3.6636854714586717,Low,1.249844695428445,2.142848345127443,3,5.341575031116716,14.595447933846724,-4.878455253101837,Low,0,51,60,27,4.968341582536851,False,8.753959981618491
B4,S1,Marathahalli,9.972925914555175,14.79144430017956,7.599127037238718,1.059815743593957,9.42185775945809,22.444716492919934,41,4.871936550077911,Low,1.1328574195773593,1.7524846388950452,1,6.120113368156317,10.420217230359594,-4.222653630350152,Low,0,29,60,26,1.7589357822602558,False,9.43894634832618
B3,S5,Marathahalli,24.998343464308753,34.5534575396595,4.87777931204586,3.2493984344048137,7.972306194709371,23.677989539737617,21,7.1300607921422285,High,1.5129568584225623,2.523563426524086,3,9.052713538814253,13.221615751822517,-0.3130684020502974,High,0,38,60,31,3.8745983726148734,True,9.192093452556607
B5,S5,Marathahalli,50.97884344064469,56.19436876330626,10.60045437762799,0.866954352253742,11.396218987371086,29.050853780028095,17,7.597598151018862,Low,1.7083989586066743,1.1875858711648797,1,4.13310845218181,9.479817053104822,-0.23789303210985846,High,0,41,60,42,3.0242208719092383,True,6.648760126973558
